"id";"code";"creation_date";"last_update_date";"creation_week_day";"last_update_week_day";"latitude";"longitude";"city";"hp";"gnv";"year";"mileage";"doors";"model";"brand";"vehicle_type";"fuel";"gear";"color";"steering";"first_price";"last_price";"olx_average_price";"fipe_price";"price_changes";"accessories"
2907;"1273891097";2024-03-15 21:15:00.000;2024-08-27 21:06:16.000;sexta;terça;-22.7993;-43.365;São João de Meriti;1.0;0;2021;39455.0;4;FIAT UNO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P;FIAT;Hatch;Flex;Manual;Prata;Hidráulica;46900.0;46900.0;45900;48691;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2901;"1296678938";2024-04-16 06:12:00.000;2024-06-18 23:10:40.000;terça;terça;-23.0171;-43.461;Rio de Janeiro;1.5;0;2018;80826.0;4;FORD KA 1.5 16V FLEX 5P;FORD;Sedã;Flex;Manual;Preto;Elétrica;43500.0;43500.0;41500;43688;1;Air bag, Ar condicionado, Trava elétrica, Vidro elétrico
2900;"1296700877";2024-04-16 08:43:00.000;2024-06-18 23:10:39.000;terça;terça;-22.3822;-43.1591;Petrópolis;1.6;0;2011;98180.0;4;FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P;FORD;Hatch;Flex;Manual;Prata;Mecânica;30500.0;30500.0;25000;27787;1;Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2899;"1296715341";2024-04-16 10:14:00.000;2024-06-18 23:10:39.000;terça;terça;-22.8692;-43.3061;Rio de Janeiro;1.6;0;2014;80000.0;4;HYUNDAI HB20S C.PLUS/C.STYLE 1.6 FLEX 16V MEC.4P;HYUNDAI;Hatch;Flex;Automático;Branco;Hidráulica;46800.0;46800.0;43900;46948;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2898;"1296718503";2024-04-16 10:24:00.000;2024-06-18 23:10:39.000;terça;terça;-22.8701;-42.5616;Saquarema;1.5;0;2013;97000.0;4;CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.;CITROEN;Hatch;Flex;Manual;Branco;Elétrica;33900.0;33900.0;30000;34909;1;Air bag, Ar condicionado, Computador de bordo, Conexão USB, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2897;"1289480745";2024-04-16 10:51:00.000;2024-06-18 23:10:38.000;terça;terça;-22.9983;-43.3655;Rio de Janeiro;1.0;0;2015;76000.0;4;CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.;CHEVROLET;Hatch;Flex;Manual;Vermelho;Hidráulica;37000.0;37000.0;39000;42459;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2896;"1296723390";2024-04-16 10:52:00.000;2024-06-18 23:10:38.000;terça;terça;-22.8503;-42.1316;São Pedro da Aldeia;;1;2012;0.0;4;CHEVROLET ZAFIRA COMFORT 2.0 MPFI FLEXPOWER 8V 5P;CHEVROLET;SUV;Flex;Manual;Outra;Hidráulica;35000.0;35000.0;27000;30566;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2895;"1296726984";2024-04-16 11:02:00.000;2024-06-18 23:10:38.000;terça;terça;-22.9211;-43.2622;Rio de Janeiro;1.6;0;2014;100000.0;4;FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P;FORD;SUV;Flex;Manual;Branco;Hidráulica;44900.0;44900.0;48000;52864;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2894;"1296734837";2024-04-16 11:29:00.000;2024-06-18 23:10:37.000;terça;terça;-22.9172;-43.0839;Niterói;1.6;1;2015;88800.0;4;HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P;HYUNDAI;Sedã;Flex;Automático;Branco;Elétrica;47800.0;47800.0;49000;53670;1;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Interface bluetooth, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
2906;"1297212801";2024-04-17 18:34:00.000;2024-06-20 22:58:55.000;quarta;quinta;-22.7858;-43.2242;Rio de Janeiro;1.4;0;2012;92000.0;4;CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P;CHEVROLET;Hatch;Flex;Manual;Cinza;Hidráulica;33300.0;33300.0;26900;29408;1;Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2891;"1297225476";2024-04-17 19:30:00.000;2024-06-20 22:58:53.000;quarta;quinta;-21.7163;-41.7891;São Fidélis;1.6;0;2018;45000.0;4;VOLKSWAGEN GOL TRENDLINE 1.6 T.FLEX 8V 5P;VOLKSWAGEN;Hatch;Flex;Manual;Branco;Hidráulica;48900.0;48900.0;41900;45557;1;Air bag, Ar condicionado, Câmera de ré, Som, Trava elétrica, Vidro elétrico
2892;"1297225418";2024-04-17 19:30:00.000;2024-06-20 22:58:54.000;quarta;quinta;-22.6568;-43.2929;Duque de Caxias;1.6;0;2013;94000.0;4;VOLKSWAGEN CROSSFOX I MOTION 1.6 MI T. FLEX 8V 5P;VOLKSWAGEN;Hatch;Flex;Automático;Branco;Hidráulica;35000.0;35000.0;41000;41483;1;Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2890;"1297228290";2024-04-17 19:43:00.000;2024-06-20 22:58:53.000;quarta;quinta;-22.9283;-43.24;Rio de Janeiro;1.0;0;2017;89000.0;4;FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P;FORD;Hatch;Flex;Manual;Cinza;Elétrica;37900.0;37900.0;37000;40293;1;Air bag, Ar condicionado, Trava elétrica, Vidro elétrico
2889;"1297234240";2024-04-17 20:10:00.000;2024-06-20 22:58:52.000;quarta;quinta;-22.9983;-43.3655;Rio de Janeiro;1.0;0;2019;45000.0;4;RENAULT KWID INTENSE 1.0 FLEX 12V 5P MEC.;RENAULT;Hatch;Flex;Manual;Branco;Elétrica;45000.0;45000.0;40900;41736;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2888;"1297241527";2024-04-17 20:42:00.000;2024-06-19 23:13:21.000;quarta;quarta;-22.9172;-43.0839;Niterói;1.0;1;2020;74000.0;4;VOLKSWAGEN GOL 1.0 FLEX 12V 5P;VOLKSWAGEN;Hatch;Flex;Manual;Branco;Hidráulica;49500.0;49500.0;46000;47363;1;Air bag, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2887;"1297257303";2024-04-17 22:04:00.000;2024-06-20 22:58:51.000;quarta;quinta;-22.9251;-43.6799;Rio de Janeiro;1.0;1;2018;100000.0;4;CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.;CHEVROLET;Hatch;Flex;Manual;Branco;Elétrica;39000.0;39000.0;41900;46441;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Som, Trava elétrica, Vidro elétrico
2886;"1297259148";2024-04-17 22:11:00.000;2024-06-20 22:58:51.000;quarta;quinta;-22.7096;-43.3827;Belford Roxo;1.5;1;2017;89000.0;4;FORD KA SEL 1.5 16V FLEX 5P;FORD;Sedã;Flex;Manual;Prata;Hidráulica;35000.0;35000.0;37900;42429;1;Alarme, Ar condicionado, Trava elétrica, Vidro elétrico
2885;"1297305706";2024-04-18 05:40:00.000;2024-06-18 23:10:32.000;quinta;terça;-22.8451;-43.3079;Rio de Janeiro;1.0;1;2020;90000.0;4;RENAULT LOGAN EXPRESSION FLEX 1.0 12V 4P;RENAULT;Sedã;Flex;Manual;Preto;Elétrica;41999.0;41999.0;43000;45296;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2884;"1297332555";2024-04-18 07:49:00.000;2024-06-18 23:10:32.000;quinta;terça;-22.8856;-43.3495;Rio de Janeiro;1.0;0;2019;42400.0;4;VOLKSWAGEN GOL 1.0 FLEX 12V 5P;VOLKSWAGEN;Hatch;Flex;Manual;Branco;Hidráulica;36900.0;36900.0;42900;45131;1;Air bag, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2883;"1297339037";2024-04-18 08:21:00.000;2024-06-18 23:10:31.000;quinta;terça;-22.6863;-43.506;Nova Iguaçu;1.6;1;2014;95000.0;4;HYUNDAI HB20X STYLE 1.6 FLEX 16V AUT.;HYUNDAI;Hatch;Flex;Automático;Cinza;Hidráulica;44000.0;44000.0;45900;52948;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2882;"1297341052";2024-04-18 08:26:00.000;2024-06-18 23:10:31.000;quinta;terça;-22.9;-43.5785;Rio de Janeiro;1.0;0;2018;940000.0;4;CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.;CHEVROLET;Hatch;Flex;Manual;Branco;Elétrica;47500.0;47500.0;48000;50804;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2881;"1297359659";2024-04-18 09:42:00.000;2024-06-18 23:10:30.000;quinta;terça;-22.6863;-43.506;Nova Iguaçu;1.0;0;2013;39000.0;2;CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P;CHEVROLET;Hatch;Flex;Manual;Vermelho;Hidráulica;38000.0;34000.0;19900;23634;2;Alarme, Ar condicionado, Som
2880;"1297367029";2024-04-18 10:03:00.000;2024-06-18 23:10:30.000;quinta;terça;-22.8093;-43.3564;Rio de Janeiro;1.4;0;2016;58999.0;4;CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P AUT.;CHEVROLET;Sedã;Flex;Automático;Preto;Elétrica;42999.0;42999.0;48500;53872;1;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Controle automático de velocidade, Interface bluetooth, Navegador GPS, Rodas de liga leve, Sensor de ré, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
2879;"1297372364";2024-04-18 10:21:00.000;2024-06-18 23:10:29.000;quinta;terça;-22.8087;-43.311;Rio de Janeiro;1.4;0;2013;84000.0;2;FIAT DOBLO  CARGO 1.4 MPI FIRE FLEX 8V 3P;FIAT;Van/Utilitário;Flex;Manual;Amarelo;Hidráulica;36000.0;36000.0;35290;41065;1;Ar condicionado, Vidro elétrico
2878;"1297378988";2024-04-18 10:47:00.000;2024-06-18 23:10:29.000;quinta;terça;-22.7439;-42.6192;Rio Bonito;1.6;0;2012;91000.0;4;CHEVROLET SONIC SED. LTZ 1.6 16V FLEXPOWER 4P AUT.;CHEVROLET;Sedã;Flex;Automático;Prata;Hidráulica;34000.0;34000.0;34000;34813;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2877;"1297396707";2024-04-18 11:32:00.000;2024-06-18 23:10:28.000;quinta;terça;-22.4545;-41.9492;Rio das Ostras;1.0;0;2020;32651.0;4;FIAT MOBI LIKE 1.0 FIRE FLEX 5P.;FIAT;Hatch;Flex;Manual;Branco;Hidráulica;46900.0;46900.0;43900;46180;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2905;"1297397009";2024-04-18 11:33:00.000;2024-06-18 23:10:42.000;quinta;terça;-22.7173;-42.0422;Cabo Frio;1.0;0;2020;39000.0;4;FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P;FORD;Sedã;Flex;Manual;Vermelho;Hidráulica;49900.0;49900.0;47120;51319;1;Air bag, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2876;"1297401213";2024-04-18 11:40:00.000;2024-06-18 23:10:27.000;quinta;terça;-22.9201;-43.3307;Rio de Janeiro;1.6;0;2011;77000.0;4;KIA MOTORS CERATO 1.6 16V MEC.;KIA MOTORS;Sedã;Gasolina;Manual;Prata;Hidráulica;32000.0;32000.0;32000;37484;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2875;"1297415142";2024-04-18 12:32:00.000;2024-06-18 23:10:27.000;quinta;terça;-22.9163;-42.822;Maricá;1.0;0;2015;114000.0;4;HYUNDAI HB20 FOR YOU 1.0 FLEX 12V 5P;HYUNDAI;Hatch;Flex;Manual;Cinza;Hidráulica;38000.0;38000.0;42000;41785;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2874;"1297418175";2024-04-18 12:44:00.000;2024-07-20 21:29:49.000;quinta;sábado;-21.2151;-41.9293;Itaperuna;1.6;0;2010;184000.0;4;VOLKSWAGEN GOLF SPORTLINE 1.6 MI TOTAL FLEX 8V 4P;VOLKSWAGEN;Hatch;Flex;Manual;Preto;Hidráulica;43000.0;43000.0;40000;41960;1;Alarme, Ar condicionado, Câmera de ré, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2873;"1295458548";2024-04-18 12:58:00.000;2024-06-18 23:10:26.000;quinta;terça;-22.3822;-43.1591;Petrópolis;1.0;0;2016;83000.0;4;VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P;VOLKSWAGEN;Hatch;Flex;Manual;Vermelho;Hidráulica;49900.0;49900.0;45500;48776;1;Air bag, Alarme, Ar condicionado, Computador de bordo, Conexão USB, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2872;"1207278030";2024-04-18 14:09:00.000;2024-08-27 21:01:43.000;quinta;terça;-22.9201;-43.3307;Rio de Janeiro;1.0;1;2018;69000.0;4;FORD KA+ SEDAN 1.0 SEL TICVT FLEX 4P;FORD;Sedã;Flex;Manual;Branco;Elétrica;44900.0;44900.0;41999;43821;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2871;"1254130930";2024-04-18 14:19:00.000;2024-06-18 23:10:25.000;quinta;terça;-22.969;-43.1856;Rio de Janeiro;1.6;1;2014;80000.0;;RENAULT STEPWAY ZEN FLEX 1.6 16V MEC.;RENAULT;Hatch;Flex;Manual;;;33700.0;33700.0;37000;33700;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2870;"1297437386";2024-04-18 14:23:00.000;2024-06-18 23:10:25.000;quinta;terça;-22.6863;-43.506;Nova Iguaçu;1.0;1;2018;93000.0;4;NISSAN VERSA S 1.0 12V FLEXSTART 4P MEC.;NISSAN;Sedã;Flex;Manual;Preto;Elétrica;39000.0;39000.0;39000;42586;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2869;"1238501136";2024-04-18 14:38:00.000;2024-06-18 23:10:24.000;quinta;terça;-22.9;-43.5785;Rio de Janeiro;1.0;1;2016;23000.0;4;CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.;CHEVROLET;Hatch;Flex;Manual;Preto;Hidráulica;42000.0;42000.0;42000;43521;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2868;"1285929516";2024-04-18 14:46:00.000;2024-06-18 23:10:24.000;quinta;terça;-22.9756;-43.4931;Rio de Janeiro;1.0;0;2019;70000.0;4;FORD KA+ SEDAN 1.0 SEL TICVT FLEX 4P;FORD;Sedã;Flex;Manual;Vermelho;Hidráulica;36500.0;36500.0;42000;47173;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2867;"1297443110";2024-04-18 14:47:00.000;2024-06-18 23:10:23.000;quinta;terça;-22.3331;-43.1306;Petrópolis;1.5;0;2014;89000.0;4;FORD FIESTA 1.5 16V FLEX MEC. 5P;FORD;Hatch;Flex;Manual;Vermelho;Hidráulica;39900.0;39900.0;34000;36986;1;
2903;"1297443214";2024-04-18 14:47:00.000;2024-06-18 23:10:41.000;quinta;terça;-22.4096;-43.8975;Barra do Piraí;1.4;1;2018;99000.0;4;FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V;FIAT;Sedã;Flex;Manual;Preto;Hidráulica;35900.0;35900.0;40000;45325;1;Air bag, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2904;"1279678441";2024-04-18 14:47:00.000;2024-06-18 23:10:41.000;quinta;terça;-22.7173;-42.0422;Cabo Frio;1.0;0;2021;51900.0;4;RENAULT KWID OUTSIDER 1.0 FLEX 12V 5P MEC.;RENAULT;Sedã;Flex;Manual;Branco;Elétrica;47000.0;47000.0;48977;50784;1;Ar condicionado, Som
2866;"1297445867";2024-04-18 14:52:00.000;2024-06-18 23:10:23.000;quinta;terça;-22.8701;-42.5616;Saquarema;1.6;1;2015;75000.0;4;FIAT PALIO SPORTING DUALOGIC 1.6 FLEX 16V 5P;FIAT;Hatch;Flex;Automático;Amarelo;Elétrica;39500.0;39500.0;41500;42899;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2864;"1297448422";2024-04-18 14:54:00.000;2024-06-18 23:10:22.000;quinta;terça;-22.6863;-43.506;Nova Iguaçu;1.0;1;2016;86000.0;4;FIAT UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P;FIAT;Hatch;Flex;Manual;Vermelho;Hidráulica;35900.0;35900.0;38997;39033;1;Air bag, Ar condicionado, Computador de bordo, Conexão USB, Som, Trava elétrica, Vidro elétrico, Volante multifuncional
2865;"1297447822";2024-04-18 14:54:00.000;2024-06-18 23:10:22.000;quinta;terça;-22.9172;-43.0839;Niterói;1.6;0;2014;81000.0;4;RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P;RENAULT;Hatch;Flex;Manual;Preto;Hidráulica;32900.0;32900.0;27000;31755;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2863;"1297468039";2024-04-18 15:58:00.000;2024-06-18 23:10:21.000;quinta;terça;-22.6568;-43.2929;Duque de Caxias;1.0;0;2018;89000.0;4;RENAULT KWID INTENSE 1.0 FLEX 12V 5P MEC.;RENAULT;Hatch;Flex;Manual;Laranja;Elétrica;44900.0;44900.0;38500;40021;1;Air bag, Ar condicionado, Câmera de ré, Som, Trava elétrica, Vidro elétrico
2862;"1295788659";2024-04-18 16:11:00.000;2024-06-18 23:10:21.000;quinta;terça;-22.8156;-43.0411;São Gonçalo;1.0;0;2022;38900.0;4;RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.;RENAULT;Hatch;Flex;Manual;Vermelho;Elétrica;47000.0;47000.0;50490;49136;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2861;"1297474265";2024-04-18 16:25:00.000;2024-06-18 23:10:20.000;quinta;terça;-22.9509;-43.1823;Rio de Janeiro;;0;2001;406000.0;4;HYUNDAI H1 STAREX SVX 2.6 85CV DIESEL;HYUNDAI;Van/Utilitário;Diesel;Manual;Verde;Hidráulica;30000.0;30000.0;30000;31293;1;Ar condicionado, Som, Trava elétrica, Vidro elétrico
2860;"1297503061";2024-04-18 18:05:00.000;2024-06-18 23:10:20.000;quinta;terça;-22.5198;-44.079;Volta Redonda;1.0;0;2016;73000.0;4;FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P;FIAT;Hatch;Flex;Manual;Branco;Hidráulica;39000.0;39000.0;36000;38631;1;Air bag, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2859;"1297503529";2024-04-18 18:07:00.000;2024-06-18 23:10:19.000;quinta;terça;-22.8595;-43.0331;São Gonçalo;1.0;1;2015;90465.0;4;HYUNDAI HB20S C.PLUS/C.STYLE1.0 FLEX 12V MEC. 4P;HYUNDAI;Sedã;Flex;Manual;Cinza;Hidráulica;42900.0;42900.0;40900;44543;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2858;"1297510935";2024-04-18 18:46:00.000;2024-06-18 23:10:19.000;quinta;terça;-22.8948;-43.2786;Rio de Janeiro;1.4;1;2018;86000.0;2;FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS;FIAT;Pick-up;Flex;Manual;Branco;Mecânica;49900.0;49900.0;46499;54047;1;Air bag, Alarme
2857;"1297517504";2024-04-18 19:04:00.000;2024-06-18 23:10:18.000;quinta;terça;-22.8289;-43.316;Rio de Janeiro;1.0;0;2017;58200.0;4;HYUNDAI HB20 COMFORT STYLE 1.0 TB FLEX 12V MEC.;HYUNDAI;Hatch;Flex;Manual;Preto;Elétrica;47000.0;47000.0;44000;46425;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2856;"1297560724";2024-04-18 20:47:00.000;2024-06-18 23:10:18.000;quinta;terça;-22.8956;-43.5319;Rio de Janeiro;1.6;0;2014;100000.0;4;CITROEN AIRCROSS GLX 1.6 FLEX 16V 5P MEC.;CITROEN;SUV;Flex;Manual;Preto;Hidráulica;34000.0;34000.0;33000;39164;1;Air bag, Alarme, Ar condicionado, Câmera de ré, Som, Trava elétrica, Vidro elétrico
2855;"1297571585";2024-04-18 20:53:00.000;2024-06-18 23:10:17.000;quinta;terça;-22.8854;-43.3695;Rio de Janeiro;1.0;1;2015;66000.0;2;VOLKSWAGEN GOL SPECIAL 1.0 TOTAL FLEX 8V 3P;VOLKSWAGEN;Hatch;Flex;Manual;Branco;Hidráulica;33700.0;33700.0;33700;36891;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2853;"1297589040";2024-04-18 21:11:00.000;2024-06-18 23:10:17.000;quinta;terça;-22.7173;-42.0422;Cabo Frio;1.3;0;2017;60000.0;4;TOYOTA ETIOS X 1.3 FLEX 16V 5P AUT.;TOYOTA;Hatch;Flex;Automático;Azul;;48000.0;48000.0;52000;49632;1;
2852;"1297605598";2024-04-18 21:21:00.000;2024-06-18 23:10:16.000;quinta;terça;-22.6863;-43.506;Nova Iguaçu;1.6;0;2019;96000.0;4;VOLKSWAGEN VOYAGE 1.6 MSI FLEX 16V 4P AUT;VOLKSWAGEN;Sedã;Flex;Manual;Cinza;Hidráulica;47900.0;47900.0;55990;58191;1;Air bag, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2851;"1297621433";2024-04-18 21:39:00.000;2024-06-18 23:10:15.000;quinta;terça;-22.5198;-44.079;Volta Redonda;;1;2010;12000.0;4;CHEVROLET CAPTIVA SPORT AWD 3.6 V6 24V 261CV 4X4;CHEVROLET;SUV;Gasolina;Automático;Preto;Hidráulica;30000.0;30000.0;32000;36998;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2850;"1297623376";2024-04-18 21:54:00.000;2024-06-18 23:10:15.000;quinta;terça;-22.8391;-43.4054;Rio de Janeiro;1.6;0;2016;63000.0;4;FORD FIESTA 1.6 16V FLEX AUT. 5P;FORD;Hatch;Flex;Automático;Vermelho;Elétrica;36000.0;36000.0;45990;45569;1;Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2849;"1297630063";2024-04-18 22:29:00.000;2024-06-18 23:10:14.000;quinta;terça;-22.9216;-43.6277;Rio de Janeiro;1.0;1;2013;39000.0;4;VOLKSWAGEN VOYAGE 1.0/1.0 CITY MI TOTAL FLEX 8V 4P;VOLKSWAGEN;Sedã;Flex;Manual;Prata;Mecânica;36000.0;36000.0;28000;33263;1;Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2848;"1297631472";2024-04-18 22:38:00.000;2024-06-18 23:10:14.000;quinta;terça;-22.5198;-44.079;Volta Redonda;;1;2010;12346.0;4;CHEVROLET CAPTIVA SPORT AWD 3.6 V6 24V 261CV 4X4;CHEVROLET;SUV;Gasolina;Automático;Preto;Hidráulica;31000.0;31000.0;32000;36998;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2847;"1297639565";2024-04-18 23:21:00.000;2024-08-21 02:09:13.000;quinta;quarta;-22.6349;-43.1206;Magé;;1;2005;93000.0;4;MITSUBISHI PAJERO TR4 2.0/ 2.0 FLEX 16V 4X4 AUT.;MITSUBISHI;SUV;Gasolina;Automático;Prata;Hidráulica;34000.0;34000.0;34900;34961;1;Air bag, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2846;"1297669186";2024-04-19 04:17:00.000;2024-06-18 23:10:13.000;sexta;terça;-22.308;-42.0122;Macaé;1.4;0;2013;131000.0;2;FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS;FIAT;Pick-up;Flex;Manual;Branco;Mecânica;35900.0;35900.0;37000;39264;1;Som
2845;"1297682859";2024-04-19 07:19:00.000;2024-06-18 23:10:13.000;sexta;terça;-22.308;-42.0122;Macaé;1.6;0;2013;89973.0;4;CITROEN C3 EXCL. 1.6 VTI FLEX START 16V 5P AUT.;CITROEN;Hatch;Flex;Automático;Preto;Hidráulica;36900.0;36900.0;35000;38626;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2844;"1297683082";2024-04-19 07:23:00.000;2024-06-18 23:10:12.000;sexta;terça;-22.9983;-43.3655;Rio de Janeiro;1.8;0;2008;85000.0;4;TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.;TOYOTA;Sedã;Flex;Automático;Cinza;Hidráulica;40000.0;40000.0;39900;39454;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2902;"1297685568";2024-04-19 07:45:00.000;2024-06-18 23:10:40.000;sexta;terça;-22.9222;-43.3528;Rio de Janeiro;1.0;1;2016;37000.0;4;RENAULT LOGAN EXPRES./EXP. UP HI-FLEX 1.0 16V 4P;RENAULT;Sedã;Flex;Manual;Branco;Hidráulica;36000.0;36000.0;32900;35694;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2843;"1297689840";2024-04-19 08:09:00.000;2024-06-18 23:10:12.000;sexta;terça;-21.6774;-41.4553;Campos dos Goytacazes;1.0;0;2014;80000.0;4;VOLKSWAGEN GOL TRACK 1.0 MI TOTAL FLEX 8V 4P;VOLKSWAGEN;Hatch;Flex;Manual;Branco;Hidráulica;35900.0;35900.0;35500;37946;1;Air bag, Alarme, Ar condicionado, Som, Trava elétrica, Vidro elétrico
2842;"1297717468";2024-04-19 10:22:00.000;2024-06-18 23:10:11.000;sexta;terça;-22.308;-42.0122;Macaé;1.0;0;2019;54778.0;4;FIAT MOBI LIKE 1.0 FIRE FLEX 5P.;FIAT;Hatch;Flex;Manual;Branco;Hidráulica;38500.0;38500.0;40977;43754;1;Air bag, Ar condicionado, Trava elétrica, Vidro elétrico
2841;"1297737384";2024-04-19 11:14:00.000;2024-06-18 23:10:11.000;sexta;terça;-22.8854;-43.3695;Rio de Janeiro;1.6;0;2012;85000.0;4;KIA MOTORS SOUL 1.6/ 1.6 16V FLEX MEC.;KIA MOTORS;SUV;Flex;Manual;Preto;Hidráulica;36500.0;36500.0;34900;40830;1;Air bag, Ar condicionado, Câmera de ré, Trava elétrica, Vidro elétrico
2840;"1296029381";2024-04-19 11:34:00.000;2024-06-18 23:10:10.000;sexta;terça;-22.8503;-42.1316;São Pedro da Aldeia;1.5;0;2014;96600.0;;CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.;CITROEN;Hatch;Flex;Manual;Branco;Elétrica;34000.0;34000.0;35500;37511;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
2839;"1297762520";2024-04-19 11:48:00.000;2024-06-18 23:10:10.000;sexta;terça;-22.7899;-43.4597;Mesquita;1.6;0;2015;42162.0;4;RENAULT SANDERO EXPRESSION HI-POWER 1.6 8V 5P;RENAULT;Hatch;Flex;Manual;Cinza;Hidráulica;42000.0;42000.0;34000;38228;1;Air bag, Alarme, Ar condicionado, Sensor de ré, Som, Trava elétrica, Vidro elétrico
